State,District,Disease,Year,Week,Cases,Deaths
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,13,7,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,14,12,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,15,11,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,16,5,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,17,11,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,18,11,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,19,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,20,13,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,21,21,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,22,20,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,23,23,2
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,24,21,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,25,32,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,26,26,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,27,30,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,28,39,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,29,40,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,30,43,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,31,43,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,32,49,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,33,42,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,34,45,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,35,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,36,54,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,37,51,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,38,50,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,39,52,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,40,49,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,41,49,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,42,53,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,43,45,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,44,38,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,45,42,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,46,43,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,47,0,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,48,35,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,49,32,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,50,25,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,51,31,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2022,52,23,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,1,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,2,20,2
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,3,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,4,9,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,5,6,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,6,15,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,7,11,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,8,9,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,9,13,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,10,4,1
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,11,6,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,12,9,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,13,5,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,14,4,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,15,8,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,16,7,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,17,5,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,18,12,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,19,13,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,20,17,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,21,14,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,22,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,23,18,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,24,23,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,25,31,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,26,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,27,31,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,28,34,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,29,40,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,30,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,31,41,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,32,49,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,33,47,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,34,51,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,35,45,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,36,43,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,37,52,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,38,50,1
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,39,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,40,48,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,41,48,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,42,47,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,43,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,44,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,45,44,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,46,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,47,34,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,48,41,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,49,35,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,50,31,1
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,51,30,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2023,52,27,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,1,21,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,2,24,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,3,12,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,4,20,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,5,7,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,6,7,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,7,0,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,8,7,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,9,5,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,10,4,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,11,4,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,12,0,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,13,8,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,14,8,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,15,7,1
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,16,5,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,17,13,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,18,6,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,19,14,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,20,14,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,21,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,22,23,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,23,30,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,24,19,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,25,23,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,26,24,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,27,29,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,28,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,29,35,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,30,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,31,41,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,32,42,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,33,47,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,34,50,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,35,51,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,36,52,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,37,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,38,47,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,39,54,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,40,44,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,41,40,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,42,45,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,43,48,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,44,45,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,45,46,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,46,43,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,47,37,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,48,36,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,49,33,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,50,36,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,51,26,0
Karnataka,Mysuru,Acute Diarrhoeal Disease,2024,52,32,0
Karnataka,Dharwad,Dengue,2017,1,7,0
Karnataka,Dharwad,Dengue,2017,2,3,0
Karnataka,Dharwad,Dengue,2017,3,3,0
Karnataka,Dharwad,Dengue,2017,4,4,0
Karnataka,Dharwad,Dengue,2017,5,4,0
Karnataka,Dharwad,Dengue,2017,6,0,0
Karnataka,Dharwad,Dengue,2017,7,1,0
Karnataka,Dharwad,Dengue,2017,8,0,0
Karnataka,Dharwad,Dengue,2017,9,1,0
Karnataka,Dharwad,Dengue,2017,10,0,0
Karnataka,Dharwad,Dengue,2017,11,0,0
Karnataka,Dharwad,Dengue,2017,12,0,0
Karnataka,Dharwad,Dengue,2017,13,0,0
Karnataka,Dharwad,Dengue,2017,14,2,0
Karnataka,Dharwad,Dengue,2017,15,4,0
Karnataka,Dharwad,Dengue,2017,16,3,0
Karnataka,Dharwad,Dengue,2017,17,3,0
Karnataka,Dharwad,Dengue,2017,18,10,0
Karnataka,Dharwad,Dengue,2017,19,9,0
Karnataka,Dharwad,Dengue,2017,20,5,0
Karnataka,Dharwad,Dengue,2017,21,9,0
Karnataka,Dharwad,Dengue,2017,22,12,0
Karnataka,Dharwad,Dengue,2017,23,18,0
Karnataka,Dharwad,Dengue,2017,24,15,0
Karnataka,Dharwad,Dengue,2017,25,18,0
Karnataka,Dharwad,Dengue,2017,26,19,0
Karnataka,Dharwad,Dengue,2017,27,21,0
Karnataka,Dharwad,Dengue,2017,28,23,0
Karnataka,Dharwad,Dengue,2017,29,25,0
Karnataka,Dharwad,Dengue,2017,30,28,0
Karnataka,Dharwad,Dengue,2017,31,29,0
Karnataka,Dharwad,Dengue,2017,32,31,0
Karnataka,Dharwad,Dengue,2017,33,26,0
Karnataka,Dharwad,Dengue,2017,34,29,0
Karnataka,Dharwad,Dengue,2017,35,30,0
Karnataka,Dharwad,Dengue,2017,36,29,0
Karnataka,Dharwad,Dengue,2017,37,30,0
Karnataka,Dharwad,Dengue,2017,38,30,0
Karnataka,Dharwad,Dengue,2017,39,27,0
Karnataka,Dharwad,Dengue,2017,40,29,0
Karnataka,Dharwad,Dengue,2017,41,29,0
Karnataka,Dharwad,Dengue,2017,42,28,0
Karnataka,Dharwad,Dengue,2017,43,25,0
Karnataka,Dharwad,Dengue,2017,44,22,0
Karnataka,Dharwad,Dengue,2017,45,21,0
Karnataka,Dharwad,Dengue,2017,46,23,0
Karnataka,Dharwad,Dengue,2017,47,20,0
Karnataka,Dharwad,Dengue,2017,48,15,0
Karnataka,Dharwad,Dengue,2017,49,16,0
Karnataka,Dharwad,Dengue,2017,50,11,0
Karnataka,Dharwad,Dengue,2017,51,10,0
Karnataka,Dharwad,Dengue,2017,52,12,0
Karnataka,Dharwad,Dengue,2018,1,9,0
Karnataka,Dharwad,Dengue,2018,2,7,0
Karnataka,Dharwad,Dengue,2018,3,2,0
Karnataka,Dharwad,Dengue,2018,4,3,0
Karnataka,Dharwad,Dengue,2018,5,0,0
Karnataka,Dharwad,Dengue,2018,6,6,0
Karnataka,Dharwad,Dengue,2018,7,0,0
Karnataka,Dharwad,Dengue,2018,8,0,0
Karnataka,Dharwad,Dengue,2018,9,1,0
Karnataka,Dharwad,Dengue,2018,10,0,0
Karnataka,Dharwad,Dengue,2018,11,1,2
Karnataka,Dharwad,Dengue,2018,12,0,0
Karnataka,Dharwad,Dengue,2018,13,0,0
Karnataka,Dharwad,Dengue,2018,14,4,0
Karnataka,Dharwad,Dengue,2018,15,0,0
Karnataka,Dharwad,Dengue,2018,16,4,0
Karnataka,Dharwad,Dengue,2018,17,5,0
Karnataka,Dharwad,Dengue,2018,18,8,1
Karnataka,Dharwad,Dengue,2018,19,10,0
Karnataka,Dharwad,Dengue,2018,20,14,0
Karnataka,Dharwad,Dengue,2018,21,12,0
Karnataka,Dharwad,Dengue,2018,22,13,0
Karnataka,Dharwad,Dengue,2018,23,14,0
Karnataka,Dharwad,Dengue,2018,24,16,0
Karnataka,Dharwad,Dengue,2018,25,17,0
Karnataka,Dharwad,Dengue,2018,26,17,0
Karnataka,Dharwad,Dengue,2018,27,19,0
Karnataka,Dharwad,Dengue,2018,28,25,0
Karnataka,Dharwad,Dengue,2018,29,26,0
Karnataka,Dharwad,Dengue,2018,30,23,0
Karnataka,Dharwad,Dengue,2018,31,26,0
Karnataka,Dharwad,Dengue,2018,32,27,0
Karnataka,Dharwad,Dengue,2018,33,25,0
Karnataka,Dharwad,Dengue,2018,34,27,0
Karnataka,Dharwad,Dengue,2018,35,31,0
Karnataka,Dharwad,Dengue,2018,36,29,0
Karnataka,Dharwad,Dengue,2018,37,29,0
Karnataka,Dharwad,Dengue,2018,38,28,0
Karnataka,Dharwad,Dengue,2018,39,26,0
Karnataka,Dharwad,Dengue,2018,40,29,0
Karnataka,Dharwad,Dengue,2018,41,27,0
Karnataka,Dharwad,Dengue,2018,42,23,0
Karnataka,Dharwad,Dengue,2018,43,24,0
Karnataka,Dharwad,Dengue,2018,44,21,0
Karnataka,Dharwad,Dengue,2018,45,19,0
Karnataka,Dharwad,Dengue,2018,46,19,0
Karnataka,Dharwad,Dengue,2018,47,21,0
Karnataka,Dharwad,Dengue,2018,48,16,0
Karnataka,Dharwad,Dengue,2018,49,14,0
Karnataka,Dharwad,Dengue,2018,50,15,0
Karnataka,Dharwad,Dengue,2018,51,10,0
Karnataka,Dharwad,Dengue,2018,52,9,0
Karnataka,Dharwad,Dengue,2019,1,9,0
Karnataka,Dharwad,Dengue,2019,2,5,0
Karnataka,Dharwad,Dengue,2019,3,5,0
Karnataka,Dharwad,Dengue,2019,4,4,0
Karnataka,Dharwad,Dengue,2019,5,3,0
Karnataka,Dharwad,Dengue,2019,6,3,0
Karnataka,Dharwad,Dengue,2019,7,1,0
Karnataka,Dharwad,Dengue,2019,8,0,0
Karnataka,Dharwad,Dengue,2019,9,0,0
Karnataka,Dharwad,Dengue,2019,10,0,0
Karnataka,Dharwad,Dengue,2019,11,3,1
Karnataka,Dharwad,Dengue,2019,12,0,0
Karnataka,Dharwad,Dengue,2019,13,2,0
Karnataka,Dharwad,Dengue,2019,14,3,0
Karnataka,Dharwad,Dengue,2019,15,0,0
Karnataka,Dharwad,Dengue,2019,16,3,0
Karnataka,Dharwad,Dengue,2019,17,5,0
Karnataka,Dharwad,Dengue,2019,18,4,0
Karnataka,Dharwad,Dengue,2019,19,4,0
Karnataka,Dharwad,Dengue,2019,20,4,0
Karnataka,Dharwad,Dengue,2019,21,7,0
Karnataka,Dharwad,Dengue,2019,22,15,0
Karnataka,Dharwad,Dengue,2019,23,15,0
Karnataka,Dharwad,Dengue,2019,24,18,0
Karnataka,Dharwad,Dengue,2019,25,17,0
Karnataka,Dharwad,Dengue,2019,26,23,0
Karnataka,Dharwad,Dengue,2019,27,23,1
Karnataka,Dharwad,Dengue,2019,28,22,0
Karnataka,Dharwad,Dengue,2019,29,23,0
Karnataka,Dharwad,Dengue,2019,30,27,0
Karnataka,Dharwad,Dengue,2019,31,24,0
Karnataka,Dharwad,Dengue,2019,32,27,0
Karnataka,Dharwad,Dengue,2019,33,30,0
Karnataka,Dharwad,Dengue,2019,34,30,1
Karnataka,Dharwad,Dengue,2019,35,27,0
Karnataka,Dharwad,Dengue,2019,36,29,0
Karnataka,Dharwad,Dengue,2019,37,26,0
Karnataka,Dharwad,Dengue,2019,38,29,0
Karnataka,Dharwad,Dengue,2019,39,28,0
Karnataka,Dharwad,Dengue,2019,40,26,0
Karnataka,Dharwad,Dengue,2019,41,25,0
Karnataka,Dharwad,Dengue,2019,42,26,0
Karnataka,Dharwad,Dengue,2019,43,25,0
Karnataka,Dharwad,Dengue,2019,44,22,0
Karnataka,Dharwad,Dengue,2019,45,22,0
Karnataka,Dharwad,Dengue,2019,46,18,0
Karnataka,Dharwad,Dengue,2019,47,19,0
Karnataka,Dharwad,Dengue,2019,48,0,0
Karnataka,Dharwad,Dengue,2019,49,15,0
Karnataka,Dharwad,Dengue,2019,50,12,0
Karnataka,Dharwad,Dengue,2019,51,12,0
Karnataka,Dharwad,Dengue,2019,52,10,0
Karnataka,Dharwad,Dengue,2020,1,10,0
Karnataka,Dharwad,Dengue,2020,2,6,0
Karnataka,Dharwad,Dengue,2020,3,8,0
Karnataka,Dharwad,Dengue,2020,4,5,0
Karnataka,Dharwad,Dengue,2020,5,4,0
Karnataka,Dharwad,Dengue,2020,6,0,0
Karnataka,Dharwad,Dengue,2020,7,3,0
Karnataka,Dharwad,Dengue,2020,8,0,0
Karnataka,Dharwad,Dengue,2020,9,0,0
Karnataka,Dharwad,Dengue,2020,10,0,0
Karnataka,Dharwad,Dengue,2020,11,0,0
Karnataka,Dharwad,Dengue,2020,12,2,0
Karnataka,Dharwad,Dengue,2020,13,1,0
Karnataka,Dharwad,Dengue,2020,14,2,0
Karnataka,Dharwad,Dengue,2020,15,0,0
Karnataka,Dharwad,Dengue,2020,16,3,0
Karnataka,Dharwad,Dengue,2020,17,3,0
Karnataka,Dharwad,Dengue,2020,18,5,0
Karnataka,Dharwad,Dengue,2020,19,6,0
Karnataka,Dharwad,Dengue,2020,20,0,0
Karnataka,Dharwad,Dengue,2020,21,10,1
Karnataka,Dharwad,Dengue,2020,22,15,0
Karnataka,Dharwad,Dengue,2020,23,16,0
Karnataka,Dharwad,Dengue,2020,24,14,0
Karnataka,Dharwad,Dengue,2020,25,17,0
Karnataka,Dharwad,Dengue,2020,26,22,0
Karnataka,Dharwad,Dengue,2020,27,25,0
Karnataka,Dharwad,Dengue,2020,28,25,0
Karnataka,Dharwad,Dengue,2020,29,19,0
Karnataka,Dharwad,Dengue,2020,30,26,0
Karnataka,Dharwad,Dengue,2020,31,29,2
Karnataka,Dharwad,Dengue,2020,32,24,0
Karnataka,Dharwad,Dengue,2020,33,27,0
Karnataka,Dharwad,Dengue,2020,34,29,0
Karnataka,Dharwad,Dengue,2020,35,32,0
Karnataka,Dharwad,Dengue,2020,36,27,0
Karnataka,Dharwad,Dengue,2020,37,28,0
Karnataka,Dharwad,Dengue,2020,38,31,0
Karnataka,Dharwad,Dengue,2020,39,28,0
Karnataka,Dharwad,Dengue,2020,40,30,0
Karnataka,Dharwad,Dengue,2020,41,27,0
Karnataka,Dharwad,Dengue,2020,42,28,0
Karnataka,Dharwad,Dengue,2020,43,24,0
Karnataka,Dharwad,Dengue,2020,44,26,0
Karnataka,Dharwad,Dengue,2020,45,21,0
Karnataka,Dharwad,Dengue,2020,46,17,0
Karnataka,Dharwad,Dengue,2020,47,17,0
Karnataka,Dharwad,Dengue,2020,48,15,0
Karnataka,Dharwad,Dengue,2020,49,15,0
Karnataka,Dharwad,Dengue,2020,50,12,0
Karnataka,Dharwad,Dengue,2020,51,12,0
Karnataka,Dharwad,Dengue,2020,52,11,0
Karnataka,Dharwad,Dengue,2021,1,8,0
Karnataka,Dharwad,Dengue,2021,2,8,0
Karnataka,Dharwad,Dengue,2021,3,5,0
Karnataka,Dharwad,Dengue,2021,4,3,0
Karnataka,Dharwad,Dengue,2021,5,2,0
Karnataka,Dharwad,Dengue,2021,6,1,0
Karnataka,Dharwad,Dengue,2021,7,1,0
Karnataka,Dharwad,Dengue,2021,8,0,0
Karnataka,Dharwad,Dengue,2021,9,0,0
Karnataka,Dharwad,Dengue,2021,10,2,0
Karnataka,Dharwad,Dengue,2021,11,0,0
Karnataka,Dharwad,Dengue,2021,12,1,0
Karnataka,Dharwad,Dengue,2021,13,0,0
Karnataka,Dharwad,Dengue,2021,14,2,0
Karnataka,Dharwad,Dengue,2021,15,0,0
Karnataka,Dharwad,Dengue,2021,16,4,0
Karnataka,Dharwad,Dengue,2021,17,5,0
Karnataka,Dharwad,Dengue,2021,18,3,0
Karnataka,Dharwad,Dengue,2021,19,8,0
Karnataka,Dharwad,Dengue,2021,20,10,0
Karnataka,Dharwad,Dengue,2021,21,12,1
Karnataka,Dharwad,Dengue,2021,22,12,0
Karnataka,Dharwad,Dengue,2021,23,12,0
Karnataka,Dharwad,Dengue,2021,24,17,0
Karnataka,Dharwad,Dengue,2021,25,17,0
Karnataka,Dharwad,Dengue,2021,26,20,0
Karnataka,Dharwad,Dengue,2021,27,21,0
Karnataka,Dharwad,Dengue,2021,28,21,0
Karnataka,Dharwad,Dengue,2021,29,23,0
Karnataka,Dharwad,Dengue,2021,30,28,0
Karnataka,Dharwad,Dengue,2021,31,29,0
Karnataka,Dharwad,Dengue,2021,32,28,0
Karnataka,Dharwad,Dengue,2021,33,32,0
Karnataka,Dharwad,Dengue,2021,34,31,0
Karnataka,Dharwad,Dengue,2021,35,31,0
Karnataka,Dharwad,Dengue,2021,36,33,0
Karnataka,Dharwad,Dengue,2021,37,30,0
Karnataka,Dharwad,Dengue,2021,38,31,0
Karnataka,Dharwad,Dengue,2021,39,27,0
Karnataka,Dharwad,Dengue,2021,40,25,0
Karnataka,Dharwad,Dengue,2021,41,27,0
Karnataka,Dharwad,Dengue,2021,42,26,0
Karnataka,Dharwad,Dengue,2021,43,25,0
Karnataka,Dharwad,Dengue,2021,44,23,0
Karnataka,Dharwad,Dengue,2021,45,23,0
Karnataka,Dharwad,Dengue,2021,46,20,0
Karnataka,Dharwad,Dengue,2021,47,16,0
Karnataka,Dharwad,Dengue,2021,48,16,0
Karnataka,Dharwad,Dengue,2021,49,16,0
Karnataka,Dharwad,Dengue,2021,50,13,0
Karnataka,Dharwad,Dengue,2021,51,10,0
Karnataka,Dharwad,Dengue,2021,52,10,0
Karnataka,Dharwad,Dengue,2022,1,5,0
Karnataka,Dharwad,Dengue,2022,2,6,0
Karnataka,Dharwad,Dengue,2022,3,5,0
Karnataka,Dharwad,Dengue,2022,4,2,0
Karnataka,Dharwad,Dengue,2022,5,4,0
Karnataka,Dharwad,Dengue,2022,6,1,0
Karnataka,Dharwad,Dengue,2022,7,6,0
Karnataka,Dharwad,Dengue,2022,8,0,0
Karnataka,Dharwad,Dengue,2022,9,2,2
Karnataka,Dharwad,Dengue,2022,10,0,0
Karnataka,Dharwad,Dengue,2022,11,0,0
Karnataka,Dharwad,Dengue,2022,12,0,0
Karnataka,Dharwad,Dengue,2022,13,0,0
Karnataka,Dharwad,Dengue,2022,14,1,0
Karnataka,Dharwad,Dengue,2022,15,4,0
Karnataka,Dharwad,Dengue,2022,16,2,0
Karnataka,Dharwad,Dengue,2022,17,8,0
Karnataka,Dharwad,Dengue,2022,18,5,0
Karnataka,Dharwad,Dengue,2022,19,8,0
Karnataka,Dharwad,Dengue,2022,20,9,0
Karnataka,Dharwad,Dengue,2022,21,9,0
Karnataka,Dharwad,Dengue,2022,22,15,0
Karnataka,Dharwad,Dengue,2022,23,15,0
Karnataka,Dharwad,Dengue,2022,24,17,0
Karnataka,Dharwad,Dengue,2022,25,20,0
Karnataka,Dharwad,Dengue,2022,26,20,0
Karnataka,Dharwad,Dengue,2022,27,22,0
Karnataka,Dharwad,Dengue,2022,28,23,0
Karnataka,Dharwad,Dengue,2022,29,26,0
Karnataka,Dharwad,Dengue,2022,30,25,0
Karnataka,Dharwad,Dengue,2022,31,31,0
Karnataka,Dharwad,Dengue,2022,32,27,0
Karnataka,Dharwad,Dengue,2022,33,27,0
Karnataka,Dharwad,Dengue,2022,34,29,0
Karnataka,Dharwad,Dengue,2022,35,26,0
Karnataka,Dharwad,Dengue,2022,36,29,0
Karnataka,Dharwad,Dengue,2022,37,29,0
Karnataka,Dharwad,Dengue,2022,38,29,0
Karnataka,Dharwad,Dengue,2022,39,29,0
Karnataka,Dharwad,Dengue,2022,40,30,0
Karnataka,Dharwad,Dengue,2022,41,27,0
Karnataka,Dharwad,Dengue,2022,42,25,0
Karnataka,Dharwad,Dengue,2022,43,23,0
Karnataka,Dharwad,Dengue,2022,44,24,0
Karnataka,Dharwad,Dengue,2022,45,22,0
Karnataka,Dharwad,Dengue,2022,46,20,0
Karnataka,Dharwad,Dengue,2022,47,16,0
Karnataka,Dharwad,Dengue,2022,48,14,0
Karnataka,Dharwad,Dengue,2022,49,13,0
Karnataka,Dharwad,Dengue,2022,50,16,0
Karnataka,Dharwad,Dengue,2022,51,14,0
Karnataka,Dharwad,Dengue,2022,52,7,0
Karnataka,Dharwad,Dengue,2023,1,6,0
Karnataka,Dharwad,Dengue,2023,2,7,0
Karnataka,Dharwad,Dengue,2023,3,3,0
Karnataka,Dharwad,Dengue,2023,4,2,0
Karnataka,Dharwad,Dengue,2023,5,1,0
Karnataka,Dharwad,Dengue,2023,6,2,0
Karnataka,Dharwad,Dengue,2023,7,0,0
Karnataka,Dharwad,Dengue,2023,8,0,0
Karnataka,Dharwad,Dengue,2023,9,0,0
Karnataka,Dharwad,Dengue,2023,10,0,0
Karnataka,Dharwad,Dengue,2023,11,1,0
Karnataka,Dharwad,Dengue,2023,12,1,0
Karnataka,Dharwad,Dengue,2023,13,1,0
Karnataka,Dharwad,Dengue,2023,14,4,0
Karnataka,Dharwad,Dengue,2023,15,1,0
Karnataka,Dharwad,Dengue,2023,16,5,0
Karnataka,Dharwad,Dengue,2023,17,1,0
Karnataka,Dharwad,Dengue,2023,18,8,0
Karnataka,Dharwad,Dengue,2023,19,8,0
Karnataka,Dharwad,Dengue,2023,20,11,0
Karnataka,Dharwad,Dengue,2023,21,10,0
Karnataka,Dharwad,Dengue,2023,22,14,0
Karnataka,Dharwad,Dengue,2023,23,14,0
Karnataka,Dharwad,Dengue,2023,24,19,0
Karnataka,Dharwad,Dengue,2023,25,20,0
Karnataka,Dharwad,Dengue,2023,26,20,0
