district_id,district_name,division,block,village,species,disease_id,disease_name,week_start,reported_cases,deaths,reporter_type,lat,lon,state
NASHIK,Nashik,Nashik,Trimbakeshwar,trimtarf7,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-07,0,0,farmer,20.098959,73.693274,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatktarf8,buffalo,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,para_vet,16.733334,74.2442,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagakhurd35,goat,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,livestock_inspector,16.760453,74.231071,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhpur58,cattle,lsd,Lumpy Skin Disease,2025-04-07,0,0,para_vet,16.576501,74.354704,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvgaon70,buffalo,lsd,Lumpy Skin Disease,2025-04-07,0,0,field_vet,16.602905,74.094177,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagakhurd88,goat,ppr,Peste des Petits Ruminants,2025-04-07,0,0,farmer,16.819445,74.294936,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,miragaon80,cattle,lsd,Lumpy Skin Disease,2025-04-07,0,0,field_vet,16.941964,74.52268,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon89,sheep,ppr,Peste des Petits Ruminants,2025-04-07,0,0,panchayat_member,16.852543,74.656525,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkabudruk86,cattle,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,livestock_inspector,17.798324,75.846978,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandkhurd94,buffalo,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,para_vet,17.510155,76.041828,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkagaon48,goat,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,para_vet,17.598556,75.824429,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmnagar69,cattle,lsd,Lumpy Skin Disease,2025-04-07,0,0,panchayat_member,17.62615,75.909554,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkakhurd52,goat,ppr,Peste des Petits Ruminants,2025-04-07,0,0,para_vet,17.716929,75.780027,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangpeth22,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-07,0,0,para_vet,17.663969,75.84063,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkpeth37,sheep,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,panchayat_member,21.18009,79.125485,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonnagar43,cattle,lsd,Lumpy Skin Disease,2025-04-07,0,0,livestock_inspector,21.102584,79.159531,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampnagar10,buffalo,lsd,Lumpy Skin Disease,2025-04-07,0,0,livestock_inspector,21.059178,79.178437,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katokhurd13,goat,ppr,Peste des Petits Ruminants,2025-04-07,0,0,para_vet,21.174713,79.232521,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkpur90,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-07,0,0,farmer,21.029949,79.000354,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonpur15,cattle,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,livestock_inspector,18.325341,76.705501,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachbudruk46,sheep,fmd,Foot-and-Mouth Disease,2025-04-07,0,0,field_vet,20.887,75.474973,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopkhurd2,cattle,lsd,Lumpy Skin Disease,2025-04-07,0,0,livestock_inspector,21.037045,75.568995,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuswadi72,sheep,ppr,Peste des Petits Ruminants,2025-04-07,0,0,panchayat_member,21.039306,75.465353,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,eranpeth4,goat,brucellosis,Brucellosis,2025-04-07,0,0,livestock_inspector,21.065423,75.448907,Maharashtra
PUNE,Pune,Pune,Junnar,junngaon89,cattle,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,panchayat_member,18.527963,73.944274,Maharashtra
PUNE,Pune,Pune,Velhe,velhpur94,buffalo,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,para_vet,18.500564,73.799262,Maharashtra
PUNE,Pune,Pune,Bhor,bhorbudruk98,goat,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,panchayat_member,18.632185,73.787925,Maharashtra
PUNE,Pune,Pune,Junnar,junnkhurd97,sheep,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,field_vet,18.372597,73.886977,Maharashtra
PUNE,Pune,Pune,Indapur,indatarf25,goat,ppr,Peste des Petits Ruminants,2025-04-14,0,0,panchayat_member,18.532146,73.918704,Maharashtra
PUNE,Pune,Pune,Velhe,velhtarf50,goat,brucellosis,Brucellosis,2025-04-14,0,0,field_vet,18.555351,73.761072,Maharashtra
PUNE,Pune,Pune,Bhor,bhorkhurd62,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-14,0,0,livestock_inspector,18.583737,73.836535,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sanggaon9,buffalo,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,panchayat_member,19.179531,74.655562,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahunagar55,sheep,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,para_vet,19.098516,74.654346,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevapur71,cattle,brucellosis,Brucellosis,2025-04-14,0,0,field_vet,19.047858,74.73293,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parntarf21,buffalo,brucellosis,Brucellosis,2025-04-14,0,0,panchayat_member,19.13488,74.878784,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopanagar37,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-14,0,0,field_vet,19.007659,74.778282,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd1,cattle,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,farmer,20.084907,73.879451,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeolgaon59,cattle,lsd,Lumpy Skin Disease,2025-04-14,0,0,farmer,20.117955,73.899961,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphbudruk92,goat,ppr,Peste des Petits Ruminants,2025-04-14,0,0,livestock_inspector,19.887089,73.757657,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar53,buffalo,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,panchayat_member,16.792296,74.162098,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhnagar10,goat,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,livestock_inspector,16.804432,74.254418,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirkhurd42,buffalo,brucellosis,Brucellosis,2025-04-14,0,0,panchayat_member,16.660238,74.098984,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagakhurd1,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-14,0,0,field_vet,16.74781,74.244415,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadebudruk52,sheep,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,panchayat_member,16.936665,74.544756,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandnagar60,buffalo,lsd,Lumpy Skin Disease,2025-04-14,0,0,field_vet,17.534055,75.935432,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsnagar48,cattle,brucellosis,Brucellosis,2025-04-14,0,0,livestock_inspector,17.617021,75.908272,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhtarf84,buffalo,brucellosis,Brucellosis,2025-04-14,0,0,livestock_inspector,17.619537,75.858987,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingbudruk75,buffalo,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,field_vet,21.243142,78.961539,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepeth94,sheep,ppr,Peste des Petits Ruminants,2025-04-14,0,0,panchayat_member,21.119283,79.139564,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingwadi94,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-14,0,0,para_vet,21.168075,78.993981,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilagaon33,buffalo,fmd,Foot-and-Mouth Disease,2025-04-14,0,0,farmer,18.365166,76.475284,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renabudruk37,buffalo,lsd,Lumpy Skin Disease,2025-04-14,0,0,farmer,18.263806,76.679557,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonnagar53,sheep,ppr,Peste des Petits Ruminants,2025-04-14,0,0,field_vet,18.536501,76.669758,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirtarf26,buffalo,brucellosis,Brucellosis,2025-04-14,0,0,field_vet,18.529011,76.701548,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopkhurd40,buffalo,lsd,Lumpy Skin Disease,2025-04-14,0,0,panchayat_member,21.086361,75.584182,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachgaon34,goat,ppr,Peste des Petits Ruminants,2025-04-14,0,0,livestock_inspector,20.914424,75.450741,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachgaon23,buffalo,brucellosis,Brucellosis,2025-04-14,0,0,farmer,21.012203,75.459021,Maharashtra
PUNE,Pune,Pune,Velhe,velhwadi40,cattle,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,field_vet,18.373479,73.838985,Maharashtra
PUNE,Pune,Pune,Junnar,junngaon80,sheep,ppr,Peste des Petits Ruminants,2025-04-21,0,0,farmer,18.377272,73.99821,Maharashtra
PUNE,Pune,Pune,Mulshi,mulsnagar69,goat,brucellosis,Brucellosis,2025-04-21,0,0,para_vet,18.495621,73.857737,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Pathardi,pathpeth7,buffalo,lsd,Lumpy Skin Disease,2025-04-21,0,0,para_vet,18.99217,74.607152,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shriwadi43,cattle,brucellosis,Brucellosis,2025-04-21,0,0,panchayat_member,19.210175,74.838853,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahunagar46,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-21,0,0,field_vet,19.210723,74.677047,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi33,cattle,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,farmer,20.046669,73.931616,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphpeth68,sheep,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,panchayat_member,20.134324,73.772839,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeolkhurd72,sheep,ppr,Peste des Petits Ruminants,2025-04-21,0,0,livestock_inspector,19.859036,73.723833,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi28,cattle,brucellosis,Brucellosis,2025-04-21,0,0,panchayat_member,19.861303,73.738781,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhwadi56,goat,brucellosis,Brucellosis,2025-04-21,0,0,panchayat_member,16.709272,74.221428,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwbudruk74,buffalo,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,field_vet,16.951685,74.573983,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpeth36,cattle,lsd,Lumpy Skin Disease,2025-04-21,0,0,farmer,16.99249,74.450811,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathgaon79,goat,ppr,Peste des Petits Ruminants,2025-04-21,0,0,panchayat_member,16.850306,74.508652,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,miranagar25,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-21,0,0,farmer,16.728158,74.652422,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangbudruk98,cattle,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,panchayat_member,17.747464,75.82089,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmwadi10,cattle,lsd,Lumpy Skin Disease,2025-04-21,0,0,field_vet,17.77104,75.88799,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi45,goat,ppr,Peste des Petits Ruminants,2025-04-21,0,0,para_vet,17.685631,76.024149,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhwadi81,cattle,brucellosis,Brucellosis,2025-04-21,0,0,field_vet,17.734716,75.874926,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saontarf93,cattle,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,para_vet,21.162925,79.196469,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narktarf51,goat,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,livestock_inspector,21.188204,79.018298,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrebudruk39,goat,ppr,Peste des Petits Ruminants,2025-04-21,0,0,farmer,21.23384,79.119405,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonpur67,sheep,ppr,Peste des Petits Ruminants,2025-04-21,0,0,para_vet,21.151005,79.131428,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausatarf27,sheep,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,field_vet,18.436923,76.550386,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renapeth65,sheep,ppr,Peste des Petits Ruminants,2025-04-21,0,0,field_vet,18.379187,76.441559,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirtarf84,cattle,brucellosis,Brucellosis,2025-04-21,0,0,field_vet,18.399078,76.596272,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renatarf45,buffalo,brucellosis,Brucellosis,2025-04-21,0,0,panchayat_member,18.264096,76.642974,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravenagar22,buffalo,fmd,Foot-and-Mouth Disease,2025-04-21,0,0,para_vet,20.921721,75.633419,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawatarf92,sheep,ppr,Peste des Petits Ruminants,2025-04-21,0,0,livestock_inspector,20.868824,75.551044,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,choppeth96,buffalo,brucellosis,Brucellosis,2025-04-21,0,0,farmer,21.139735,75.550604,Maharashtra
PUNE,Pune,Pune,Velhe,velhbudruk11,buffalo,lsd,Lumpy Skin Disease,2025-04-28,0,0,para_vet,18.439545,73.810322,Maharashtra
PUNE,Pune,Pune,Indapur,indabudruk22,goat,ppr,Peste des Petits Ruminants,2025-04-28,0,0,livestock_inspector,18.560976,73.999374,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shritarf24,buffalo,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,livestock_inspector,19.015985,74.816838,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevanagar55,goat,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,panchayat_member,18.975906,74.841074,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopagaon14,cattle,lsd,Lumpy Skin Disease,2025-04-28,0,0,panchayat_member,19.09157,74.790573,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangkhurd24,sheep,ppr,Peste des Petits Ruminants,2025-04-28,0,0,field_vet,19.150732,74.693108,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangpur8,goat,brucellosis,Brucellosis,2025-04-28,0,0,para_vet,19.110585,74.79242,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnnagar66,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-28,0,0,field_vet,19.178897,74.759117,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd26,buffalo,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,para_vet,19.953393,73.932433,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphtarf1,goat,ppr,Peste des Petits Ruminants,2025-04-28,0,0,livestock_inspector,19.98262,73.784834,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindpeth19,sheep,ppr,Peste des Petits Ruminants,2025-04-28,0,0,farmer,19.940882,73.797066,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphgaon52,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-28,0,0,farmer,19.95317,73.911862,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagawadi73,cattle,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,livestock_inspector,16.748552,74.16214,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkgaon25,goat,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,livestock_inspector,16.853041,74.13596,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirpur44,cattle,lsd,Lumpy Skin Disease,2025-04-28,0,0,para_vet,16.675459,74.094334,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvpur78,goat,ppr,Peste des Petits Ruminants,2025-04-28,0,0,para_vet,16.614696,74.391396,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadekhurd25,cattle,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,farmer,16.873807,74.541793,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirwadi25,sheep,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,farmer,16.80602,74.581595,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirbudruk70,buffalo,lsd,Lumpy Skin Disease,2025-04-28,0,0,para_vet,16.93063,74.620859,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadepeth98,goat,ppr,Peste des Petits Ruminants,2025-04-28,0,0,livestock_inspector,16.839652,74.691201,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgkhurd23,goat,brucellosis,Brucellosis,2025-04-28,0,0,field_vet,16.876443,74.55756,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangwadi76,buffalo,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,field_vet,17.720173,76.051366,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi59,sheep,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,panchayat_member,17.743735,75.931503,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangpeth51,buffalo,lsd,Lumpy Skin Disease,2025-04-28,0,0,field_vet,17.774234,75.865017,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhwadi78,cattle,brucellosis,Brucellosis,2025-04-28,0,0,panchayat_member,17.587246,75.961984,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katopeth59,cattle,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,livestock_inspector,21.174643,79.078716,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepeth9,goat,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,farmer,21.012352,79.069541,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narknagar23,sheep,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,para_vet,21.194007,78.947945,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingkhurd7,cattle,lsd,Lumpy Skin Disease,2025-04-28,0,0,para_vet,21.060503,79.115016,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katowadi49,buffalo,lsd,Lumpy Skin Disease,2025-04-28,0,0,panchayat_member,21.291273,79.015777,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonpeth69,goat,ppr,Peste des Petits Ruminants,2025-04-28,0,0,livestock_inspector,21.092736,78.980372,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkwadi33,goat,brucellosis,Brucellosis,2025-04-28,0,0,para_vet,21.104433,79.227126,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingpeth53,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-28,0,0,field_vet,21.286987,79.047749,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilagaon62,goat,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,farmer,18.529389,76.438309,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausapur68,poultry,ai_h5n1,Avian Influenza (H5N1),2025-04-28,0,0,livestock_inspector,18.352466,76.615832,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawanagar54,sheep,fmd,Foot-and-Mouth Disease,2025-04-28,0,0,para_vet,21.120034,75.508461,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachwadi55,buffalo,brucellosis,Brucellosis,2025-04-28,0,0,farmer,21.096386,75.671929,Maharashtra
PUNE,Pune,Pune,Mulshi,mulsnagar64,cattle,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,panchayat_member,18.664765,73.999329,Maharashtra
PUNE,Pune,Pune,Mulshi,mulspur6,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,farmer,18.624916,73.753121,Maharashtra
PUNE,Pune,Pune,Velhe,velhpeth75,sheep,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,18.522056,73.884717,Maharashtra
PUNE,Pune,Pune,Velhe,velhgaon23,goat,brucellosis,Brucellosis,2025-05-05,0,0,field_vet,18.566341,73.992441,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangkhurd81,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,19.202778,74.784791,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shriwadi98,cattle,lsd,Lumpy Skin Disease,2025-05-05,0,0,para_vet,19.025863,74.758182,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevanagar7,buffalo,lsd,Lumpy Skin Disease,2025-05-05,0,0,farmer,19.161098,74.768287,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shriwadi29,cattle,brucellosis,Brucellosis,2025-05-05,0,0,livestock_inspector,19.179367,74.667279,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinntarf54,cattle,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,panchayat_member,20.147198,73.643824,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd28,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,20.039546,73.935516,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkpur83,cattle,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,para_vet,16.592482,74.279073,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhpur89,cattle,lsd,Lumpy Skin Disease,2025-05-05,0,0,field_vet,16.607355,74.233943,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagagaon29,buffalo,lsd,Lumpy Skin Disease,2025-05-05,0,0,para_vet,16.560908,74.237721,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhnagar40,goat,ppr,Peste des Petits Ruminants,2025-05-05,0,0,farmer,16.80854,74.139058,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagatarf25,sheep,ppr,Peste des Petits Ruminants,2025-05-05,0,0,livestock_inspector,16.602185,74.165818,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhtarf13,cattle,brucellosis,Brucellosis,2025-05-05,0,0,farmer,16.701242,74.120232,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadepur48,cattle,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,16.959155,74.470979,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon76,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,farmer,16.955744,74.678189,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpeth97,cattle,lsd,Lumpy Skin Disease,2025-05-05,0,0,field_vet,16.809783,74.716318,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirpur10,sheep,ppr,Peste des Petits Ruminants,2025-05-05,0,0,panchayat_member,16.89954,74.699033,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon41,cattle,brucellosis,Brucellosis,2025-05-05,0,0,farmer,16.789149,74.44792,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgkhurd89,goat,brucellosis,Brucellosis,2025-05-05,0,0,livestock_inspector,16.709594,74.711481,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,miragaon37,poultry,ai_h5n1,Avian Influenza (H5N1),2025-05-05,0,0,livestock_inspector,16.92222,74.686374,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandgaon50,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,para_vet,17.676359,75.790565,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandpur1,goat,ppr,Peste des Petits Ruminants,2025-05-05,0,0,panchayat_member,17.543578,75.957029,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkawadi69,cattle,brucellosis,Brucellosis,2025-05-05,0,0,para_vet,17.524815,75.876503,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katobudruk46,goat,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,livestock_inspector,21.00943,79.138851,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonkhurd97,sheep,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,farmer,21.146934,79.213032,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saontarf55,cattle,lsd,Lumpy Skin Disease,2025-05-05,0,0,field_vet,21.223327,79.002378,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonbudruk44,buffalo,brucellosis,Brucellosis,2025-05-05,0,0,field_vet,21.002933,78.955541,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilawadi26,buffalo,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,18.333419,76.476328,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausapeth89,sheep,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,field_vet,18.290707,76.707877,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravepeth68,goat,fmd,Foot-and-Mouth Disease,2025-05-05,0,0,panchayat_member,20.945874,75.495223,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopbudruk47,cattle,brucellosis,Brucellosis,2025-05-05,0,0,farmer,20.925609,75.434702,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawagaon78,goat,brucellosis,Brucellosis,2025-05-05,0,0,para_vet,21.058561,75.535229,Maharashtra
PUNE,Pune,Pune,Mulshi,mulspur94,cattle,fmd,Foot-and-Mouth Disease,2025-05-12,0,0,field_vet,18.6245,73.82021,Maharashtra
PUNE,Pune,Pune,Haveli,havekhurd34,goat,fmd,Foot-and-Mouth Disease,2025-05-12,0,0,farmer,18.454671,73.766101,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambegaon57,buffalo,lsd,Lumpy Skin Disease,2025-05-12,0,0,panchayat_member,18.570955,73.799615,Maharashtra
